ts,pa
2020-09-08 11:59:38,100827
2020-09-08 12:00:38,100828
2020-09-08 12:01:38,100829
2020-09-08 12:02:39,100823
2020-09-08 12:03:39,100828
2020-09-08 12:04:39,100825
2020-09-08 12:05:39,100822
2020-09-08 12:06:39,100820
2020-09-08 12:07:39,100818
2020-09-08 12:08:39,100820
2020-09-08 12:09:39,100819
2020-09-08 12:10:39,100820
2020-09-08 12:11:39,100819
2020-09-08 12:12:39,100818
2020-09-08 12:13:39,100814
2020-09-08 12:14:39,100810
2020-09-08 12:15:39,100811
2020-09-08 12:16:39,100808
2020-09-08 12:17:39,100810
2020-09-08 12:18:39,100804
2020-09-08 12:19:39,100805
2020-09-08 12:20:39,100805
2020-09-08 12:21:39,100803
2020-09-08 12:22:39,100800
2020-09-08 12:23:39,100802
2020-09-08 12:24:39,100799
2020-09-08 12:25:39,100796
2020-09-08 12:26:39,100798
2020-09-08 12:27:39,100797
2020-09-08 12:28:39,100797
2020-09-08 12:29:39,100796
2020-09-08 12:30:39,100795
2020-09-08 12:31:39,100795
2020-09-08 12:32:39,100794
2020-09-08 12:33:39,100799
2020-09-08 12:34:39,100794
2020-09-08 12:35:39,100794
2020-09-08 12:36:39,100792
2020-09-08 12:37:39,100789
2020-09-08 12:38:39,100788
2020-09-08 12:39:39,100789
2020-09-08 12:40:39,100785
2020-09-08 12:41:39,100783
2020-09-08 12:42:39,100784
2020-09-08 12:43:40,100785
2020-09-08 12:44:40,100782
2020-09-08 12:45:40,100782
2020-09-08 12:46:40,100778
2020-09-08 12:47:40,100777
2020-09-08 12:48:40,100778
2020-09-08 12:49:40,100775
2020-09-08 12:50:40,100776
2020-09-08 12:51:40,100776
2020-09-08 12:52:40,100778
2020-09-08 12:53:40,100778
2020-09-08 12:54:40,100776
2020-09-08 12:55:40,100772
2020-09-08 12:56:40,100771
2020-09-08 12:57:40,100767
2020-09-08 12:58:40,100771
2020-09-08 12:59:40,100774
2020-09-08 13:00:40,100768
2020-09-08 13:01:40,100765
2020-09-08 13:02:40,100761
2020-09-08 13:03:40,100761
2020-09-08 13:04:40,100760
2020-09-08 13:05:40,100755
2020-09-08 13:06:40,100753
2020-09-08 13:07:40,100755
2020-09-08 13:08:40,100756
2020-09-08 13:09:40,100755
2020-09-08 13:10:40,100754
2020-09-08 13:11:40,100756
2020-09-08 13:12:40,100755
2020-09-08 13:13:40,100754
2020-09-08 13:14:40,100754
2020-09-08 13:15:40,100752
2020-09-08 13:16:40,100754
2020-09-08 13:17:40,100755
2020-09-08 13:18:40,100751
2020-09-08 13:19:40,100752
2020-09-08 13:20:40,100752
2020-09-08 13:21:41,100751
2020-09-08 13:22:41,100753
2020-09-08 13:23:41,100751
2020-09-08 13:24:41,100754
2020-09-08 13:25:41,100749
2020-09-08 13:26:41,100750
2020-09-08 13:27:41,100752
2020-09-08 13:28:41,100747
2020-09-08 13:29:41,100745
2020-09-08 13:30:41,100745
2020-09-08 13:31:41,100746
2020-09-08 13:32:41,100743
2020-09-08 13:33:41,100743
2020-09-08 13:34:41,100740
2020-09-08 13:35:41,100744
2020-09-08 13:36:41,100745
2020-09-08 13:37:41,100741
2020-09-08 13:38:41,100741
2020-09-08 13:39:41,100742
2020-09-08 13:40:41,100743
2020-09-08 13:41:41,100740
2020-09-08 13:42:41,100739
2020-09-08 13:43:41,100736
2020-09-08 13:44:41,100733
2020-09-08 13:45:41,100734
2020-09-08 13:46:41,100733
2020-09-08 13:47:41,100733
2020-09-08 13:48:41,100732
2020-09-08 13:49:41,100729
2020-09-08 13:50:41,100729
2020-09-08 13:51:41,100728
2020-09-08 13:52:41,100726
2020-09-08 13:53:41,100725
2020-09-08 13:54:41,100727
2020-09-08 13:55:41,100725
2020-09-08 13:56:41,100722
2020-09-08 13:57:41,100725
2020-09-08 13:58:41,100722
2020-09-08 13:59:42,100718
2020-09-08 14:00:42,100717
2020-09-08 14:01:42,100715
2020-09-08 14:02:42,100714
2020-09-08 14:03:42,100714
2020-09-08 14:04:42,100714
2020-09-08 14:05:42,100712
2020-09-08 14:06:42,100707
2020-09-08 14:07:42,100705
2020-09-08 14:08:42,100706
2020-09-08 14:09:42,100703
2020-09-08 14:10:42,100706
2020-09-08 14:11:42,100703
2020-09-08 14:12:42,100700
2020-09-08 14:13:42,100698
2020-09-08 14:14:42,100694
2020-09-08 14:15:42,100695
2020-09-08 14:16:42,100692
2020-09-08 14:17:42,100693
2020-09-08 14:18:42,100692
2020-09-08 14:19:42,100694
2020-09-08 14:20:42,100696
2020-09-08 14:21:42,100695
2020-09-08 14:22:42,100695
2020-09-08 14:23:42,100696
2020-09-08 14:24:42,100694
2020-09-08 14:25:42,100691
2020-09-08 14:26:42,100691
2020-09-08 14:27:42,100689
2020-09-08 14:28:42,100687
2020-09-08 14:29:42,100688
2020-09-08 14:30:42,100690
2020-09-08 14:31:42,100688
2020-09-08 14:32:42,100685
2020-09-08 14:33:42,100687
2020-09-08 14:34:43,100687
2020-09-08 14:35:43,100688
2020-09-08 14:36:43,100687
2020-09-08 14:37:43,100683
2020-09-08 14:38:43,100684
2020-09-08 14:39:43,100681
2020-09-08 14:40:43,100681
2020-09-08 14:41:43,100680
2020-09-08 14:42:43,100683
2020-09-08 14:43:43,100682
2020-09-08 14:44:43,100682
2020-09-08 14:45:43,100677
2020-09-08 14:46:43,100678
2020-09-08 14:47:43,100675
2020-09-08 14:48:43,100676
2020-09-08 14:49:43,100672
2020-09-08 14:50:43,100668
2020-09-08 14:51:43,100665
2020-09-08 14:52:43,100666
2020-09-08 14:53:43,100667
2020-09-08 14:54:43,100665
2020-09-08 14:55:43,100668
2020-09-08 14:56:43,100664
2020-09-08 14:57:43,100666
2020-09-08 14:58:43,100665
2020-09-08 14:59:43,100665
2020-09-08 15:00:43,100666
2020-09-08 15:01:43,100659
2020-09-08 15:02:43,100662
2020-09-08 15:03:43,100663
2020-09-08 15:04:43,100659
2020-09-08 15:05:43,100657
2020-09-08 15:06:43,100659
2020-09-08 15:07:43,100659
2020-09-08 15:08:43,100657
2020-09-08 15:09:43,100657
2020-09-08 15:10:43,100652
2020-09-08 15:11:43,100652
2020-09-08 15:12:44,100647
2020-09-08 15:13:44,100644
2020-09-08 15:14:44,100649
2020-09-08 15:15:44,100648
2020-09-08 15:16:44,100645
2020-09-08 15:17:44,100651
2020-09-08 15:18:44,100648
2020-09-08 15:19:44,100650
2020-09-08 15:20:44,100653
2020-09-08 15:21:44,100649
2020-09-08 15:22:44,100647
2020-09-08 15:23:44,100651
2020-09-08 15:24:44,100651
2020-09-08 15:25:44,100649
2020-09-08 15:26:44,100651
2020-09-08 15:27:44,100645
2020-09-08 15:28:44,100648
2020-09-08 15:29:44,100647
2020-09-08 15:30:44,100649
2020-09-08 15:31:44,100648
2020-09-08 15:32:44,100645
2020-09-08 15:33:44,100640
2020-09-08 15:34:44,100643
2020-09-08 15:35:44,100640
2020-09-08 15:36:44,100640
2020-09-08 15:37:44,100638
2020-09-08 15:38:44,100642
2020-09-08 15:39:44,100643
2020-09-08 15:40:44,100638
2020-09-08 15:41:44,100640
2020-09-08 15:42:44,100636
2020-09-08 15:43:44,100637
2020-09-08 15:44:44,100639
2020-09-08 15:45:44,100637
2020-09-08 15:46:44,100636
2020-09-08 15:47:44,100636
2020-09-08 15:48:44,100635
2020-09-08 15:49:44,100629
2020-09-08 15:50:44,100631
2020-09-08 15:51:44,100632
2020-09-08 15:52:44,100630
2020-09-08 15:53:44,100629
2020-09-08 15:54:44,100633
2020-09-08 15:55:44,100631
2020-09-08 15:56:45,100631
2020-09-08 15:57:45,100627
2020-09-08 15:58:45,100624
2020-09-08 15:59:45,100625
2020-09-08 16:00:45,100625
2020-09-08 16:01:45,100625
2020-09-08 16:02:45,100625
2020-09-08 16:03:45,100624
2020-09-08 16:04:45,100626
2020-09-08 16:05:45,100626
2020-09-08 16:06:45,100625
2020-09-08 16:07:45,100623
2020-09-08 16:08:45,100624
2020-09-08 16:09:45,100623
2020-09-08 16:10:45,100622
2020-09-08 16:11:45,100620
2020-09-08 16:12:45,100618
2020-09-08 16:13:45,100618
2020-09-08 16:14:45,100619
2020-09-08 16:15:45,100618
2020-09-08 16:16:45,100619
2020-09-08 16:17:45,100623
2020-09-08 16:18:45,100622
2020-09-08 16:19:45,100625
2020-09-08 16:20:45,100622
2020-09-08 16:21:45,100620
2020-09-08 16:22:45,100619
2020-09-08 16:23:45,100620
2020-09-08 16:24:45,100619
2020-09-08 16:25:45,100623
2020-09-08 16:26:45,100621
2020-09-08 16:27:45,100623
2020-09-08 16:28:45,100622
2020-09-08 16:29:45,100620
2020-09-08 16:30:45,100622
2020-09-08 16:31:45,100621
2020-09-08 16:32:45,100622
2020-09-08 16:33:45,100619
2020-09-08 16:34:45,100615
2020-09-08 16:35:45,100617
2020-09-08 16:36:45,100610
2020-09-08 16:37:45,100608
2020-09-08 16:38:45,100606
2020-09-08 16:39:45,100605
2020-09-08 16:40:45,100602
2020-09-08 16:41:45,100599
2020-09-08 16:42:45,100601
2020-09-08 16:43:45,100601
2020-09-08 16:44:45,100601
2020-09-08 16:45:45,100601
2020-09-08 16:46:45,100600
2020-09-08 16:47:45,100598
2020-09-08 16:48:45,100596
2020-09-08 16:49:46,100596
2020-09-08 16:50:46,100593
2020-09-08 16:51:46,100595
2020-09-08 16:52:46,100596
2020-09-08 16:53:46,100598
2020-09-08 16:54:46,100603
2020-09-08 16:55:46,100601
2020-09-08 16:56:46,100601
2020-09-08 16:57:46,100600
2020-09-08 16:58:46,100601
2020-09-08 16:59:46,100602
2020-09-08 17:00:46,100603
2020-09-08 17:01:46,100604
2020-09-08 17:02:46,100603
2020-09-08 17:03:46,100605
2020-09-08 17:04:46,100603
2020-09-08 17:05:46,100604
2020-09-08 17:06:46,100601
2020-09-08 17:07:46,100601
2020-09-08 17:08:46,100601
2020-09-08 17:09:46,100595
2020-09-08 17:10:46,100593
2020-09-08 17:11:46,100595
2020-09-08 17:12:46,100596
2020-09-08 17:13:46,100595
2020-09-08 17:14:46,100596
2020-09-08 17:15:46,100596
2020-09-08 17:16:46,100595
2020-09-08 17:17:46,100591
2020-09-08 17:18:46,100592
2020-09-08 17:19:46,100591
2020-09-08 17:20:46,100596
2020-09-08 17:21:46,100594
2020-09-08 17:22:46,100593
2020-09-08 17:23:46,100594
2020-09-08 17:24:46,100592
2020-09-08 17:25:46,100593
2020-09-08 17:26:46,100594
2020-09-08 17:27:46,100594
2020-09-08 17:28:46,100591
2020-09-08 17:29:47,100593
2020-09-08 17:30:47,100593
2020-09-08 17:31:47,100596
2020-09-08 17:32:47,100598
2020-09-08 17:33:47,100599
2020-09-08 17:34:47,100593
2020-09-08 17:35:47,100594
2020-09-08 17:36:47,100595
2020-09-08 17:37:47,100599
2020-09-08 17:38:47,100596
2020-09-08 17:39:47,100594
2020-09-08 17:40:47,100598
2020-09-08 17:41:47,100594
2020-09-08 17:42:47,100594
2020-09-08 17:43:47,100591
2020-09-08 17:44:47,100591
2020-09-08 17:45:47,100591
2020-09-08 17:46:47,100593
2020-09-08 17:47:47,100592
2020-09-08 17:48:47,100593
2020-09-08 17:49:47,100590
2020-09-08 17:50:47,100587
2020-09-08 17:51:47,100590
2020-09-08 17:52:47,100588
2020-09-08 17:53:47,100590
2020-09-08 17:54:47,100583
2020-09-08 17:55:47,100581
2020-09-08 17:56:47,100583
2020-09-08 17:57:47,100583
2020-09-08 17:58:47,100587
2020-09-08 17:59:47,100583
2020-09-08 18:00:47,100580
2020-09-08 18:01:47,100580
2020-09-08 18:02:47,100581
2020-09-08 18:03:47,100574
2020-09-08 18:04:47,100577
2020-09-08 18:05:47,100575
2020-09-08 18:06:47,100577
2020-09-08 18:07:47,100573
2020-09-08 18:08:47,100574
2020-09-08 18:09:47,100575
2020-09-08 18:10:47,100569
2020-09-08 18:11:47,100570
2020-09-08 18:12:47,100566
2020-09-08 18:13:47,100565
2020-09-08 18:14:48,100569
2020-09-08 18:15:48,100569
2020-09-08 18:16:48,100573
2020-09-08 18:17:48,100572
2020-09-08 18:18:48,100565
2020-09-08 18:19:48,100568
2020-09-08 18:20:48,100568
2020-09-08 18:21:48,100563
2020-09-08 18:22:48,100565
2020-09-08 18:23:48,100566
2020-09-08 18:24:48,100567
2020-09-08 18:25:48,100564
2020-09-08 18:26:48,100563
2020-09-08 18:27:48,100558
2020-09-08 18:28:48,100560
2020-09-08 18:29:48,100556
2020-09-08 18:30:48,100556
2020-09-08 18:31:48,100559
2020-09-08 18:32:48,100555
2020-09-08 18:33:48,100557
2020-09-08 18:34:48,100557
2020-09-08 18:35:48,100557
2020-09-08 18:36:48,100556
2020-09-08 18:37:48,100555
2020-09-08 18:38:48,100557
2020-09-08 18:39:48,100559
2020-09-08 18:40:48,100558
2020-09-08 18:41:48,100560
2020-09-08 18:42:48,100562
2020-09-08 18:43:48,100567
2020-09-08 18:44:48,100563
2020-09-08 18:45:48,100563
2020-09-08 18:46:48,100563
2020-09-08 18:47:48,100567
2020-09-08 18:48:48,100567
2020-09-08 18:49:48,100565
2020-09-08 18:50:48,100560
2020-09-08 18:51:48,100562
2020-09-08 18:52:48,100560
2020-09-08 18:53:48,100560
2020-09-08 18:54:48,100559
2020-09-08 18:55:48,100559
2020-09-08 18:56:48,100560
2020-09-08 18:57:48,100559
2020-09-08 18:58:48,100557
2020-09-08 18:59:48,100559
2020-09-08 19:00:48,100559
2020-09-08 19:01:48,100562
2020-09-08 19:02:48,100557
2020-09-08 19:03:48,100561
2020-09-08 19:04:48,100564
2020-09-08 19:05:48,100567
2020-09-08 19:06:48,100562
2020-09-08 19:07:48,100567
2020-09-08 19:08:48,100569
2020-09-08 19:09:48,100565
2020-09-08 19:10:48,100568
2020-09-08 19:11:49,100569
2020-09-08 19:12:49,100569
2020-09-08 19:13:49,100568
2020-09-08 19:14:49,100570
2020-09-08 19:15:49,100570
2020-09-08 19:16:49,100569
2020-09-08 19:17:49,100574
2020-09-08 19:18:49,100578
2020-09-08 19:19:49,100578
2020-09-08 19:20:49,100573
2020-09-08 19:21:49,100576
2020-09-08 19:22:49,100575
2020-09-08 19:23:49,100574
2020-09-08 19:24:49,100574
2020-09-08 19:25:49,100574
2020-09-08 19:26:49,100576
2020-09-08 19:27:49,100576
2020-09-08 19:28:49,100578
2020-09-08 19:29:49,100580
2020-09-08 19:30:49,100582
2020-09-08 19:31:49,100580
2020-09-08 19:32:49,100580
2020-09-08 19:33:49,100579
2020-09-08 19:34:49,100585
2020-09-08 19:35:49,100583
2020-09-08 19:36:49,100586
2020-09-08 19:37:49,100587
2020-09-08 19:38:49,100588
2020-09-08 19:39:49,100587
2020-09-08 19:40:49,100589
2020-09-08 19:41:49,100586
2020-09-08 19:42:49,100590
2020-09-08 19:43:49,100591
2020-09-08 19:44:49,100589
2020-09-08 19:45:49,100589
2020-09-08 19:46:49,100589
2020-09-08 19:47:49,100588
2020-09-08 19:48:49,100586
2020-09-08 19:49:49,100587
2020-09-08 19:50:49,100590
2020-09-08 19:51:49,100590
2020-09-08 19:52:49,100587
2020-09-08 19:53:49,100588
2020-09-08 19:54:49,100587
2020-09-08 19:55:49,100587
2020-09-08 19:56:49,100590
2020-09-08 19:57:49,100590
2020-09-08 19:58:49,100592
2020-09-08 19:59:49,100596
2020-09-08 20:00:49,100598
2020-09-08 20:01:49,100599
2020-09-08 20:02:49,100604
2020-09-08 20:03:49,100601
2020-09-08 20:04:50,100603
2020-09-08 20:05:50,100604
2020-09-08 20:06:50,100607
2020-09-08 20:07:50,100608
2020-09-08 20:08:50,100611
2020-09-08 20:09:50,100607
2020-09-08 20:10:50,100609
2020-09-08 20:11:50,100609
2020-09-08 20:12:50,100612
2020-09-08 20:13:50,100612
2020-09-08 20:14:50,100611
2020-09-08 20:15:50,100614
2020-09-08 20:16:50,100612
2020-09-08 20:17:50,100615
2020-09-08 20:18:50,100612
2020-09-08 20:19:50,100614
2020-09-08 20:20:50,100616
2020-09-08 20:21:50,100617
2020-09-08 20:22:50,100621
2020-09-08 20:23:50,100617
2020-09-08 20:24:50,100618
2020-09-08 20:25:50,100619
2020-09-08 20:26:50,100621
2020-09-08 20:27:50,100621
2020-09-08 20:28:50,100624
2020-09-08 20:29:50,100621
2020-09-08 20:30:50,100630
2020-09-08 20:31:50,100631
2020-09-08 20:32:50,100632
2020-09-08 20:33:50,100634
2020-09-08 20:34:50,100636
2020-09-08 20:35:50,100635
2020-09-08 20:36:50,100633
2020-09-08 20:37:50,100636
2020-09-08 20:38:50,100637
2020-09-08 20:39:50,100635
2020-09-08 20:40:51,100636
2020-09-08 20:41:51,100634
2020-09-08 20:42:51,100633
2020-09-08 20:43:51,100637
2020-09-08 20:44:51,100636
2020-09-08 20:45:51,100639
2020-09-08 20:46:51,100641
2020-09-08 20:47:51,100641
2020-09-08 20:48:51,100641
2020-09-08 20:49:51,100641
2020-09-08 20:50:51,100637
2020-09-08 20:51:51,100639
2020-09-08 20:52:51,100640
2020-09-08 20:53:51,100642
2020-09-08 20:54:51,100642
2020-09-08 20:55:51,100648
2020-09-08 20:56:51,100647
2020-09-08 20:57:51,100648
2020-09-08 20:58:51,100649
2020-09-08 20:59:51,100649
2020-09-08 21:00:51,100649
2020-09-08 21:01:51,100654
2020-09-08 21:02:51,100654
2020-09-08 21:03:51,100653
2020-09-08 21:04:51,100652
2020-09-08 21:05:51,100655
2020-09-08 21:06:51,100654
2020-09-08 21:07:51,100654
2020-09-08 21:08:51,100654
2020-09-08 21:09:51,100656
2020-09-08 21:10:51,100654
2020-09-08 21:11:51,100654
2020-09-08 21:12:51,100656
2020-09-08 21:13:51,100658
2020-09-08 21:14:51,100658
2020-09-08 21:15:51,100661
2020-09-08 21:16:51,100663
2020-09-08 21:17:51,100661
2020-09-08 21:18:51,100663
2020-09-08 21:19:52,100665
2020-09-08 21:20:52,100666
2020-09-08 21:21:52,100663
2020-09-08 21:22:52,100663
2020-09-08 21:23:52,100666
2020-09-08 21:24:52,100662
2020-09-08 21:25:52,100664
2020-09-08 21:26:52,100667
2020-09-08 21:27:52,100671
2020-09-08 21:28:52,100668
2020-09-08 21:29:52,100667
2020-09-08 21:30:52,100664
2020-09-08 21:31:52,100667
2020-09-08 21:32:52,100670
2020-09-08 21:33:52,100669
2020-09-08 21:34:52,100671
2020-09-08 21:35:52,100671
2020-09-08 21:36:52,100670
2020-09-08 21:37:52,100669
2020-09-08 21:38:52,100669
2020-09-08 21:39:52,100671
2020-09-08 21:40:52,100673
2020-09-08 21:41:52,100668
2020-09-08 21:42:52,100670
2020-09-08 21:43:52,100671
2020-09-08 21:44:52,100670
2020-09-08 21:45:52,100670
2020-09-08 21:46:52,100668
2020-09-08 21:47:52,100668
2020-09-08 21:48:52,100665
2020-09-08 21:49:52,100663
2020-09-08 21:50:52,100668
2020-09-08 21:51:52,100669
2020-09-08 21:52:52,100667
2020-09-08 21:53:52,100669
2020-09-08 21:54:52,100670
2020-09-08 21:55:52,100673
2020-09-08 21:56:53,100671
2020-09-08 21:57:53,100674
2020-09-08 21:58:53,100674
2020-09-08 21:59:53,100677
2020-09-08 22:00:53,100673
2020-09-08 22:01:53,100674
2020-09-08 22:02:53,100677
2020-09-08 22:03:53,100678
2020-09-08 22:04:53,100677
2020-09-08 22:05:53,100676
2020-09-08 22:06:53,100677
2020-09-08 22:07:53,100674
2020-09-08 22:08:53,100673
2020-09-08 22:09:53,100673
2020-09-08 22:10:53,100671
2020-09-08 22:11:53,100670
2020-09-08 22:12:53,100671
2020-09-08 22:13:53,100668
2020-09-08 22:14:53,100666
2020-09-08 22:15:53,100665
2020-09-08 22:16:53,100665
2020-09-08 22:17:53,100665
2020-09-08 22:18:53,100663
2020-09-08 22:19:53,100661
2020-09-08 22:20:53,100664
2020-09-08 22:21:53,100660
2020-09-08 22:22:53,100662
2020-09-08 22:23:53,100660
2020-09-08 22:24:53,100663
2020-09-08 22:25:53,100664
2020-09-08 22:26:53,100666
2020-09-08 22:27:53,100665
2020-09-08 22:28:53,100667
2020-09-08 22:29:53,100667
2020-09-08 22:30:53,100664
2020-09-08 22:31:53,100667
2020-09-08 22:32:53,100667
2020-09-08 22:33:53,100667
2020-09-08 22:34:53,100667
2020-09-08 22:35:54,100669
2020-09-08 22:36:54,100665
2020-09-08 22:37:54,100663
2020-09-08 22:38:54,100664
2020-09-08 22:39:54,100670
2020-09-08 22:40:54,100666
2020-09-08 22:41:54,100670
2020-09-08 22:42:54,100667
2020-09-08 22:43:54,100665
2020-09-08 22:44:54,100671
2020-09-08 22:45:54,100672
2020-09-08 22:46:54,100670
2020-09-08 22:47:54,100672
2020-09-08 22:48:54,100672
2020-09-08 22:49:54,100670
2020-09-08 22:50:54,100670
2020-09-08 22:51:54,100671
2020-09-08 22:52:54,100670
2020-09-08 22:53:54,100667
2020-09-08 22:54:54,100668
2020-09-08 22:55:54,100667
2020-09-08 22:56:54,100669
2020-09-08 22:57:54,100667
2020-09-08 22:58:54,100666
2020-09-08 22:59:54,100668
2020-09-08 23:00:54,100667
2020-09-08 23:01:54,100668
2020-09-08 23:02:54,100668
2020-09-08 23:03:54,100668
2020-09-08 23:04:54,100670
2020-09-08 23:05:54,100668
2020-09-08 23:06:54,100669
2020-09-08 23:07:54,100665
2020-09-08 23:08:54,100668
2020-09-08 23:09:54,100666
2020-09-08 23:10:54,100667
2020-09-08 23:11:54,100665
2020-09-08 23:12:55,100663
2020-09-08 23:13:55,100665
2020-09-08 23:14:55,100662
2020-09-08 23:15:55,100661
2020-09-08 23:16:55,100661
2020-09-08 23:17:55,100663
2020-09-08 23:18:55,100662
2020-09-08 23:19:55,100660
2020-09-08 23:20:55,100660
2020-09-08 23:21:55,100659
2020-09-08 23:22:55,100655
2020-09-08 23:23:55,100655
2020-09-08 23:24:55,100658
2020-09-08 23:25:55,100658
2020-09-08 23:26:55,100658
2020-09-08 23:27:55,100656
2020-09-08 23:28:55,100655
2020-09-08 23:29:55,100656
2020-09-08 23:30:55,100656
2020-09-08 23:31:55,100655
2020-09-08 23:32:55,100656
2020-09-08 23:33:55,100656
2020-09-08 23:34:55,100658
2020-09-08 23:35:55,100657
2020-09-08 23:36:55,100658
2020-09-08 23:37:55,100654
2020-09-08 23:38:55,100653
2020-09-08 23:39:55,100653
2020-09-08 23:40:55,100652
2020-09-08 23:41:55,100654
2020-09-08 23:42:55,100651
2020-09-08 23:43:55,100653
2020-09-08 23:44:55,100653
2020-09-08 23:45:55,100654
2020-09-08 23:46:55,100650
2020-09-08 23:47:55,100650
2020-09-08 23:48:55,100650
2020-09-08 23:49:56,100650
2020-09-08 23:50:56,100650
2020-09-08 23:51:56,100649
2020-09-08 23:52:56,100649
2020-09-08 23:53:56,100647
2020-09-08 23:54:56,100648
2020-09-08 23:55:56,100651
2020-09-08 23:56:56,100646
2020-09-08 23:57:56,100651
2020-09-08 23:58:56,100647
2020-09-08 23:59:56,100647
